QUAYCODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:Q:43230080;Hulstweg;Stepelo;1,2;0,4;0,5;0,1;0,4;0,0
NL:Q:43230110;Metaalstraat;Haaksbergen;10,600000000000001;15,700000000000001;1,7;2,5;1,1;1,2
NL:Q:43230120;Metaalstraat;Haaksbergen;14,200000000000001;11,9;6,2;3,5;2,4;1,2
NL:Q:43230140;Veldmaterstraat;Haaksbergen;1,9;21,2;0,6;9,7;0,3;6,1
NL:Q:43240010;De Grote Zwaan;De Lutte;0,7;0,0;0,7;0,0;0,0;0,0
NL:Q:43240030;Hanhofweg;De Lutte;0,0;0,5;0,0;0,1;0,0;0,0
NL:Q:43240040;Hanhofweg;De Lutte;1,2;0,0;0,2;0,0;0,0;0,0
NL:Q:43240050;R.K. Kerk;De Lutte;3,0;9,2;0,6;1,3;0,0;0,0
NL:Q:43240100;Sporthal;De Lutte;2,4;0,0;0,3;0,0;0,0;0,0
NL:Q:43250050;Losserhof;Losser;0,9;3,2;0,2;0,9;0,0;0,0
NL:Q:43250060;Losserhof;Losser;2,9;1,3;1,0;0,5;0,0;0,0
NL:Q:43250090;Snippertweg;Losser;0,2;0,5;0,0;0,1;0,0;0,0
NL:Q:43250100;Snippertweg;Losser;0,4;0,2;0,1;0,0;0,0;0,0
NL:Q:43250110;Irisstraat;Losser;0,5;5,9;0,1;1,5;0,0;0,0
NL:Q:43250120;Irisstraat;Losser;5,8;0,8;1,8;0,3;0,0;0,0
NL:Q:43250130;R.K. Kerk;Losser;7,1;118,9;2,6;40,7;1,3;20,0
NL:Q:43250140;R.K. Kerk;Losser;122,0;6,9;42,0;2,7;21,6;1,3
NL:Q:43250150;Langenkamp;Losser;9,1;22,7;3,7;8,3;1,0;5,5
NL:Q:43250160;Langenkamp;Losser;22,1;8,4;10,0;4,1;4,9;1,6
NL:Q:43250170;Arendstraat;Losser;1,5;47,2;0,8;15,9;0,6;9,8
NL:Q:43250180;Arendstraat;Losser;53,0;1,5;18,0;0,9;9,8;0,5
NL:Q:43250370;Prins Bernhardstraat;Overdinkel;0,3;19,6;0,2;7,3;0,1;4,3
NL:Q:43250380;Prins Bernhardstraat;Overdinkel;20,3;0,2;7,9;0,1;5,3;0,1
NL:Q:43250390;Tjibbe Knolstraat;Overdinkel;0,6;23,7;0,3;8,1;0,1;4,9
NL:Q:43250400;Schoolstraat;Overdinkel;62,1;48,5;20,2;14,9;9,0;7,8
NL:Q:43250440;Tjibbe Knolstraat;Overdinkel;13,2;0,4;4,9;0,2;1,8;0,2
NL:Q:43250510;Pompstation;Losser;0,0;0,4;0,1;0,2;0,0;0,2
NL:Q:43250520;R.K. Kerk;Overdinkel;18,7;0,2;7,1;0,2;4,2;0,0
NL:Q:43250530;Kranengoorweg;Losser;0,0;1,1;0,0;1,3;0,0;0,3
NL:Q:43250540;Kranengoorweg;Losser;0,8;0,0;0,5;0,0;0,4;0,0
NL:Q:43250550;Broekhoekweg;Losser;0,1;2,3;0,0;2,3;0,1;0,9
NL:Q:43250560;Broekhoekweg;Losser;1,5;0,1;1,9;0,1;0,6;0,0
NL:Q:43250570;St. Martinusschool;Losser;0,2;12,0;0,0;5,4;0,1;4,3
NL:Q:43250580;St. Martinusschool;Losser;10,4;0,4;4,3;0,1;4,1;0,1
NL:Q:43250590;Dinkelbrug;Losser;0,1;1,2;0,0;0,4;0,0;0,3
NL:Q:43250600;Dinkelbrug;Overdinkel;1,1;0,0;0,2;0,0;0,3;0,0
NL:Q:43250610;Strootsweg;Losser;0,0;1,5;0,0;0,3;0,0;0,1
NL:Q:43250620;Strootsweg;Overdinkel;1,6;0,0;0,4;0,0;0,2;0,0
NL:Q:43250630;Kerkhofweg;Overdinkel;0,1;4,8;0,0;1,8;0,1;1,0
NL:Q:43250640;Kerkhofweg;Overdinkel;3,6;0,1;0,9;0,0;0,7;0,0
NL:Q:43250650;Haydnstraat;Losser;0,5;42,5;0,4;15,0;0,1;8,6
NL:Q:43250660;Haydnstraat;Losser;41,5;0,6;13,4;0,2;7,9;0,1
NL:Q:43250710;R.K. Kerk;Overdinkel;2,0;16,8;0,4;5,6;0,4;3,2
NL:Q:43251230;De Pol Noord;Losser;1,7;31,6;0,6;5,3;0,3;3,6
NL:Q:43251240;De Pol Noord;Losser;33,6;1,8;6,6;0,9;2,8;0,2
NL:Q:43310030;Dikkerslaan;Borne;1,5;1,3;1,3;0,5;0,3;0,2
NL:Q:43310040;Dikkerslaan;Borne;1,2;1,5;0,8;1,2;0,2;0,9
NL:Q:43310050;De Bieffel;Borne;3,3;2,0;0,4;0,7;0,1;0,2
NL:Q:43310090;Station;Borne;18,1;19,6;2,9;3,0;1,8;3,4
NL:Q:43310110;Europastraat;Borne;0,8;0,6;0,4;0,1;0,2;0,2
NL:Q:43310120;Europastraat;Borne;0,2;0,1;0,0;0,0;0,1;0,0
NL:Q:43310130;Grotestraat;Borne;0,9;0,4;0,3;0,2;0,3;0,2
NL:Q:43310140;Grotestraat;Borne;0,2;0,8;0,1;0,5;0,0;0,4
NL:Q:43310230;Paardebloem;Borne;0,4;0,3;0,0;0,0;0,0;0,0
NL:Q:43310240;Paardebloem;Borne;0,3;0,5;0,0;0,0;0,0;0,0
NL:Q:43310250;Wkc Stroom Esch;Borne;1,5;0,1;0,0;0,0;0,0;0,0
NL:Q:43310260;Wkc Stroom Esch;Borne;0,7;2,2;0,0;0,0;0,0;0,0
NL:Q:43310270;'t Dijkhuis;Borne;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:43310280;'t Dijkhuis;Borne;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:43310290;Het Witte Huis;Borne;2,6;3,9;0,4;1,2;0,4;0,8
NL:Q:43310295;Azelosestraat;Borne;1,2;2,4;0,8;0,6;0,4;0,3
NL:Q:43310300;Het Witte Huis;Borne;2,9;2,2;1,3;0,7;0,8;0,5
NL:Q:43310305;Azelosestraat;Borne;1,5;3,7;0,3;1,0;0,2;0,9
NL:Q:43310330;Hazelaarstraat;Borne;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43310350;Wkc Letterveld;Borne;0,3;0,1;0,0;0,0;0,0;0,0
NL:Q:43310370;Seringenstraat;Borne;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43310390;Dreef;Borne;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43310410;Grotestraat;Borne;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43310420;Grotestraat;Borne;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43311010;R.K. Kerk;Hertme;0,6;0,1;0,0;0,0;0,0;0,0
NL:Q:43311020;R.K. Kerk;Hertme;0,1;0,6;0,0;0,0;0,0;0,0
NL:Q:43311030;Dorsetplein;Borne;0,1;0,6;0,0;0,0;0,0;0,0
NL:Q:43311040;Dorsetplein;Borne;0,7;0,2;0,0;0,0;0,0;0,0
NL:Q:43320010;Koksweg;Beuningen;0,1;0,7;0,0;0,1;0,0;0,1
NL:Q:43320090;Saron;Beuningen;1,1;5,5;1,2;2,0;0,4;1,0
NL:Q:43320100;Saron;Beuningen;5,6;1,2;2,5;1,6;1,4;0,6
NL:Q:43320140;Beuningen;Beuningen;10,3;0,1;3,5;0,0;2,3;0,0
NL:Q:43330010;'t Laantje;Ootmarsum;0,5;0,0;0,0;0,0;0,0;0,1
NL:Q:43330030;Paalmaatsdijk;Rossum;0,2;0,0;0,0;0,0;0,0;0,0
NL:Q:43330040;Paalmaatsdijk;Rossum;0,0;0,2;0,0;0,3;0,0;0,0
NL:Q:43330070;Grotestraat;Rossum;13,0;4,2;0,9;0,7;1,0;0,4
NL:Q:43330080;Grotestraat;Rossum;4,2;12,3;0,9;1,6;0,6;0,8
NL:Q:43330090;De Weeldbaan;Rossum;9,2;2,5;2,0;0,3;1,5;0,5
NL:Q:43330100;De Weeldbaan;Rossum;2,4;8,3;0,8;1,7;0,4;1,4
NL:Q:43330110;Tramweg;Rossum;0,4;0,2;0,1;0,1;0,1;0,0
NL:Q:43330120;Tramweg;Rossum;0,1;0,4;0,0;0,1;0,0;0,0
NL:Q:43330130;Boschweg;Rossum;0,4;0,2;0,0;0,1;0,0;0,0
NL:Q:43330140;Boschweg;Rossum;0,2;0,5;0,0;0,0;0,0;0,0
NL:Q:43330150;Bibliotheek;Rossum;0,1;0,3;0,0;0,0;0,0;0,0
NL:Q:43330160;Loweg;Oldenzaal;0,4;0,5;0,2;0,2;0,3;0,3
NL:Q:43330170;De Hersmole;Rossum;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43330180;De Hersmole;Rossum;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43340040;R.K. Kerk;Deurningen;10,4;1,0;3,0;0,4;0,0;0,0
NL:Q:43340050;R.K. Kerk;Deurningen;1,0;11,5;0,4;2,4;0,0;0,0
NL:Q:43340100;Grootsweg;Gammelke;1,3;0,2;0,1;0,1;0,0;0,0
NL:Q:43340110;Grootsweg;Gammelke;0,1;1,4;0,0;0,2;0,0;0,0
NL:Q:43340120;Wiefferweg;Gammelke;2,2;0,1;0,2;0,0;0,0;0,0
NL:Q:43340130;Wiefferweg;Gammelke;0,1;2,1;0,0;0,6;0,0;0,0
NL:Q:43340140;Veldzijde;Deurningen;5,4;0,4;0,7;0,1;0,0;0,0
NL:Q:43340150;Veldzijde;Deurningen;0,3;3,7;0,1;0,5;0,0;0,0
NL:Q:43350010;Bornsestraat;Weerselo;0,7;0,7;0,1;0,1;0,0;0,0
NL:Q:43350030;Het Stift;Weerselo;0,0;0,7;0,0;0,0;0,0;0,0
NL:Q:43350040;Het Stift;Weerselo;0,8;0,0;0,0;0,0;0,0;0,0
NL:Q:43350060;Gemeentehuis;Weerselo;2,2;1,7;0,0;0,0;0,0;0,0
NL:Q:43350070;Holtwijkerstraat;Weerselo;1,8;1,1;0,3;0,1;0,0;0,0
NL:Q:43350080;Holtwijkerstraat;Weerselo;0,6;2,5;0,1;0,7;0,0;0,0
NL:Q:43350090;Deurningerstraat;Weerselo;0,6;0,2;0,7;0,1;0,0;0,0
NL:Q:43350100;Deurningerstraat;Weerselo;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:43350110;Oude Weerseloseweg;Lemselo;0,3;0,4;0,0;0,0;0,0;0,0
NL:Q:43350120;Oude Weerseloseweg;Lemselo;0,5;0,3;0,0;0,0;0,0;0,0
NL:Q:43350130;Morsweg;Lemselo;0,6;0,2;0,0;0,0;0,0;0,0
NL:Q:43350140;Morsweg;Lemselo;0,0;0,6;0,0;0,0;0,0;0,0
NL:Q:43350170;Ittersbergstraat;Weerselo;22,1;13,5;2,6;2,3;0,0;0,0
NL:Q:43350180;Ittersbergstraat;Weerselo;13,8;21,3;1,9;2,5;0,0;0,0
NL:Q:43350190;Het Hoikinck;Weerselo;11,9;2,8;3,6;0,6;0,0;0,0
NL:Q:43350200;Het Hoikinck;Weerselo;4,1;12,9;0,6;4,1;0,0;0,0
NL:Q:43350210;Sporthal;Weerselo;0,4;0,1;0,0;0,0;0,0;0,0
NL:Q:43350220;Sporthal;Weerselo;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43350230;Cafe Bruins;Saasveld;3,7;0,2;0,0;0,0;0,0;0,0
NL:Q:43350240;Cafe Bruins;Saasveld;0,2;1,6;0,0;0,0;0,0;0,0
NL:Q:43350250;Echelpoelweg;Gammelke;0,0;0,7;0,0;0,0;0,0;0,0
NL:Q:43350260;Echelpoelweg;Gammelke;0,4;0,0;0,0;0,0;0,0;0,0
NL:Q:43350270;Gammelkerstraat;Gammelke;0,0;0,6;0,0;0,1;0,0;0,0
NL:Q:43350280;Gammelkerstraat;Gammelke;0,6;0,1;0,1;0,0;0,0;0,0
NL:Q:43350290;Ootmarsumsedijk;Lemselo;0,8;2,5;0,2;0,4;0,0;0,0
NL:Q:43350300;Ootmarsumsedijk;Lemselo;3,1;0,8;0,5;0,2;0,0;0,0
NL:Q:43350330;Oude Deurningerstraat;Gammelke;0,4;0,0;0,0;0,0;0,0;0,0
NL:Q:43350340;Oude Deurningerstraat;Gammelke;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43350350;Voortmorsstraat;Weerselo;3,4;3,5;0,7;0,6;0,0;0,0
NL:Q:43350360;Voortmorsstraat;Weerselo;3,3;2,8;0,3;0,6;0,0;0,0
NL:Q:43360131;Mozartstraat;Almelo;1,7;1,3;0,6;0,6;0,0;0,0
NL:Q:43380010;Hondorp;Gelselaar;1,2;2,3;0,2;0,8;0,0;0,0
NL:Q:43380020;Hondorp;Gelselaar;2,4;1,1;0,4;0,1;0,0;0,0
NL:Q:43380070;School;Geesteren;0,2;0,5;0,0;0,0;0,0;0,0
NL:Q:43380080;School;Geesteren;0,4;0,2;0,0;0,0;0,0;0,0
NL:Q:43380110;Baan;Geesteren;0,2;3,3;0,0;1,0;0,0;0,0
NL:Q:43380120;Baan;Geesteren;3,7;0,4;0,5;0,0;0,0;0,0
NL:Q:43380150;Bouwhuis;Geesteren;0,0;0,5;0,0;0,0;0,0;0,0
NL:Q:43380160;Bouwhuis;Geesteren;0,4;0,0;0,0;0,0;0,0;0,0
NL:Q:43400010;Kerkweg;Tilligte;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:43400020;Kerkweg;Tilligte;0,2;0,0;0,0;0,0;0,0;0,0
NL:Q:43400030;Wiemselweg;Tilligte;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43400040;Wiemselweg;Tilligte;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43400090;Dusinksweg;Tilligte;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43400100;Dusinksweg;Tilligte;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:43400120;Cafe Arends;Lattrop;0,6;0,4;0,0;0,0;0,0;0,0
NL:Q:43400130;R.K. Kerk;Lattrop;0,3;0,4;0,0;0,0;0,0;0,0
NL:Q:43400140;R.K. Kerk;Lattrop;0,4;0,0;0,0;0,0;0,0;0,0
NL:Q:43400170;Viersprong;Lattrop;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:43400180;Viersprong;Lattrop;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:43400190;Cafe Arends;Lattrop;0,2;0,6;0,0;0,0;0,0;0,0
NL:Q:43400210;Viersprong De Holtweijde;Lattrop;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:43400220;Viersprong De Holtweijde;Lattrop;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:43410010;Mastboersweg;Almelo;0,4;0,2;0,0;0,0;0,0;0,0
NL:Q:43410050;Old Coopers Hall;Zenderen;5,1;3,6;2,4;1,4;1,1;0,9
NL:Q:43410060;Old Coopers Hall;Zenderen;3,7;4,6;1,3;1,7;1,2;1,4
NL:Q:43410090;Reefsweg;Zenderen;2,6;2,3;0,1;0,5;0,2;0,6
NL:Q:43410100;Reefsweg;Zenderen;1,9;2,3;0,4;0,2;0,2;0,2
NL:Q:43410120;De Bieffel;Borne;1,3;3,5;0,5;0,5;0,2;0,3
NL:Q:43420010;Beuningen;Beuningen;0,1;10,3;0,1;3,0;0,0;1,9
NL:Q:43420030;Dinkeloord;Denekamp;0,1;2,0;0,2;1,1;0,1;0,8
NL:Q:43420040;Dinkeloord;Denekamp;1,8;0,1;1,0;0,2;0,6;0,1
NL:Q:43420110;Julianastraat;Denekamp;0,5;0,0;0,0;0,0;0,0;0,0
NL:Q:43420150;Churchillstraat;Denekamp;0,2;40,3;0,2;8,9;0,0;5,4
NL:Q:43420160;Churchillstraat;Denekamp;42,7;0,3;8,3;0,0;5,4;0,0
NL:Q:43420170;Onder de Linden;Denekamp;96,5;83,2;17,5;14,8;10,8;9,4
NL:Q:43420210;Veldkampsweg;Denekamp;0,5;38,3;0,0;8,9;0,0;6,1
NL:Q:43420220;Veldkampsweg;Denekamp;40,6;0,4;10,3;0,1;5,2;0,0
NL:Q:43420230;St. Nicolaasstichting;Denekamp;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43420240;St. Nicolaasstichting;Denekamp;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:43420270;De Borghert;Denekamp;0,1;12,6;0,0;3,9;0,0;1,9
NL:Q:43420280;De Borghert;Denekamp;11,4;0,1;2,7;0,1;1,8;0,1
NL:Q:43420290;De Volharding;Denekamp;0,1;15,5;0,0;5,3;0,1;3,6
NL:Q:43420300;De Volharding;Denekamp;15,6;0,1;5,2;0,0;3,6;0,0
NL:Q:43420310;Den Alerdink;Denekamp;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43420320;Den Alerdink;Denekamp;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43420330;Israelisch Kerkhof;Denekamp;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43420340;Israelisch Kerkhof;Denekamp;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43420370;Oranjestraat;Denekamp;1,1;53,6;0,1;20,7;0,1;10,5
NL:Q:43420380;Oranjestraat;Denekamp;48,4;0,2;19,6;0,1;8,3;0,1
NL:Q:43420390;Wilhelminastraat;Denekamp;0,2;0,6;0,0;0,0;0,0;0,0
NL:Q:43420400;Gerardus Majella;Denekamp;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43430010;Oosterveldsweg;Vasse;0,9;0,3;0,0;0,2;0,1;0,1
NL:Q:43430030;De Roezenberg;Vasse;0,0;0,4;0,1;0,5;0,1;0,1
NL:Q:43430040;De Roezenberg;Vasse;0,1;0,1;0,1;0,1;1,3;0,1
NL:Q:43430050;Nutterseweg;Ootmarsum;0,6;0,3;0,8;0,2;1,6;0,0
NL:Q:43430060;Nutterseweg;Ootmarsum;0,3;0,8;0,1;0,2;0,5;0,0
NL:Q:43430070;Bielebelt;Ootmarsum;0,2;0,3;0,1;0,1;0,3;0,1
NL:Q:43430080;Bielebelt;Ootmarsum;0,4;0,1;0,1;0,2;0,3;0,1
NL:Q:43430090;Denekamperstraat;Ootmarsum;46,9;45,9;8,4;9,4;6,8;6,1
NL:Q:43430110;Molenstraat;Ootmarsum;1,8;2,5;0,0;0,0;0,0;0,0
NL:Q:43430130;Almelosestraat;Ootmarsum;3,9;0,9;0,6;1,0;1,0;0,3
NL:Q:43430140;Almelosestraat;Ootmarsum;0,8;4,3;0,7;1,5;0,6;1,6
NL:Q:43430330;Bovenesweg;Vasse;0,0;0,4;0,0;0,2;1,0;0,1
NL:Q:43430340;Bovenesweg;Vasse;0,1;0,1;0,1;0,3;0,3;0,0
NL:Q:43430350;Vasserweg;Ootmarsum;0,9;2,1;0,3;0,6;0,4;1,2
NL:Q:43430360;Vasserweg;Ootmarsum;1,0;0,2;0,3;0,1;0,8;0,0
NL:Q:43430510;Laagsestraat;Ootmarsum;1,6;0,5;0,0;0,0;0,0;0,0
NL:Q:43430520;Laagsestraat;Ootmarsum;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43430530;Winhofflaan;Ootmarsum;0,1;0,4;0,0;0,0;0,0;0,0
NL:Q:43430540;Winhofflaan;Ootmarsum;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:43430810;Stobbenkamp;Ootmarsum;7,2;2,6;2,8;1,2;2,5;1,0
NL:Q:43430820;Stobbenkamp;Ootmarsum;2,4;7,1;1,4;4,2;1,4;2,1
NL:Q:43430830;Wolfsbree;Ootmarsum;13,4;5,2;1,4;0,9;1,6;0,5
NL:Q:43430840;Wolfsbree;Ootmarsum;4,8;12,6;0,5;2,2;1,0;1,2
NL:Q:43430850;Kleinesweg;Ootmarsum;15,0;1,6;1,9;0,7;0,8;0,5
NL:Q:43430860;Kleinesweg;Ootmarsum;1,7;14,6;0,6;1,9;0,7;1,1
NL:Q:43430870;Enktermorsweg;Ootmarsum;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:43430880;Enktermorsweg;Ootmarsum;0,2;0,1;0,0;0,1;0,0;0,0
NL:Q:43430890;Groot Agelo;Ootmarsum;1,1;0,5;0,0;0,1;0,1;0,0
NL:Q:43430900;Groot Agelo;Ootmarsum;0,5;1,1;0,1;0,2;0,0;0,1
NL:Q:43430910;Voortsweg;Ootmarsum;0,7;0,1;0,0;0,1;0,1;0,0
NL:Q:43430920;Voortsweg;Ootmarsum;0,1;0,7;0,1;0,0;0,1;0,0
NL:Q:43430930;Agelerbrug;Ootmarsum;0,1;0,1;0,0;0,0;0,1;0,1
NL:Q:43430940;Agelerbrug;Ootmarsum;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:43430960;'t Laantje;Ootmarsum;0,1;0,6;0,0;0,1;0,0;0,0
NL:Q:43430970;Cafe Groot Agelo;Agelo;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43430980;Cafe Groot Agelo;Agelo;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43440070;Businesspark Twente;Almelo;0,7;1,8;0,0;0,1;0,0;0,0
NL:Q:43440080;Businesspark Twente;Almelo;1,4;0,9;0,1;0,0;0,0;0,0
NL:Q:43450010;Gemeentehuis;Diepenheim;0,6;8,1;0,2;3,3;0,0;0,0
NL:Q:43450020;Gemeentehuis;Diepenheim;8,4;0,5;2,9;0,2;0,0;0,0
NL:Q:43450030;Warmelo;Diepenheim;0,2;0,4;0,0;0,2;0,0;0,0
NL:Q:43450040;Warmelo;Diepenheim;0,3;0,3;0,2;0,1;0,0;0,0
NL:Q:43450050;Boszicht;Diepenheim;0,2;0,9;0,1;0,2;0,0;0,0
NL:Q:43450090;Lindelaan;Diepenheim;0,2;5,7;0,1;2,3;0,0;0,0
NL:Q:43450100;Lindelaan;Diepenheim;6,1;0,1;1,7;0,1;0,0;0,0
NL:Q:43450110;Schipbeekbrug;Diepenheim;0,0;0,9;0,0;0,6;0,0;0,0
NL:Q:43450120;Schipbeekbrug;Diepenheim;0,9;0,0;0,3;0,0;0,0;0,0
NL:Q:43450130;Roesink;Diepenheim;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43450140;Roesink;Diepenheim;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:43470010;Rabobank;Lettele;2,2;1,6;1,6;0,8;0,0;0,0
NL:Q:43470030;Heihoeve;Heeten;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43470035;Heihoeve;Heeten;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43470070;Zandbelterbrug;Schalkhaar;0,3;0,0;0,0;0,0;0,0;0,0
NL:Q:43470080;Zandbelterbrug;Schalkhaar;0,0;0,4;0,0;0,0;0,0;0,0
NL:Q:43470090;Spikker;Schalkhaar;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43470100;Spikker;Schalkhaar;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:43470110;Garderegimentsweg;Schalkhaar;3,6;4,4;2,0;2,6;1,0;1,3
NL:Q:43470170;ten Havesweg;Okkenbroek;0,4;0,2;0,0;0,1;0,0;0,0
NL:Q:43470190;De Grote Brander;Okkenbroek;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:43479030;Doldermansweg;Lettele;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43480010;'t Dijkhuis;Bathmen;12,0;0,3;8,4;0,1;4,1;0,0
NL:Q:43480020;'t Dijkhuis;Bathmen;0,7;11,5;0,4;8,1;0,2;4,699999999999999
NL:Q:43480050;Bannink;Deventer;0,8;0,0;0,0;0,0;0,1;0,0
NL:Q:43480060;Bannink;Deventer;0,0;1,0;0,0;0,2;0,0;0,2
NL:Q:43480070;Peppelerdijk;Deventer;0,1;0,0;0,1;0,0;0,1;0,0
NL:Q:43480080;Peppelerdijk;Deventer;0,0;0,2;0,0;0,1;0,0;0,1
NL:Q:43480100;Enklaan;Bathmen;0,4;17,8;0,2;8,9;0,0;5,0
NL:Q:43480150;Gemeentewerken;Bathmen;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43480160;Gemeentewerken;Bathmen;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43480180;Oude Molen;Bathmen;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43480190;Polakstraat;Bathmen;13,3;0,1;6,8999999999999995;0,0;3,4;0,0
NL:Q:43480200;Polakstraat;Bathmen;0,6000000000000001;13,4;0,2;6,2;0,2;2,8000000000000003
NL:Q:43480210;Vegerinkskamp;Bathmen;8,5;0,1;5,3999999999999995;0,0;3,1;0,0
NL:Q:43480220;Vegerinkskamp;Bathmen;0,7;12,3;0,2;7,1;0,2;4,0
NL:Q:43480230;Looweg Kuiperij;Bathmen;3,2;7,3;1,5;3,9;0,6;2,1
NL:Q:43480240;Looweg Kuiperij;Bathmen;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:43480250;Schipbeeksweg;Bathmen;0,2;0,0;0,0;0,0;0,0;0,0
NL:Q:43480260;Schipbeeksweg;Bathmen;27,2;18,8;12,399999999999999;7,6000000000000005;6,1000000000000005;4,1
NL:Q:43480270;Enklaan;Bathmen;18,700000000000003;0,4;9,8;0,0;5,1000000000000005;0,0
NL:Q:43510010;Centraal Station;Almelo;0,1;9,8;0,0;0,0;0,0;0,0
NL:Q:43510011;Centraal Station;Almelo;0,1;92,6;0,0;11,0;0,0;0,0
NL:Q:43510013;Centraal Station;Almelo;170,6;202,7;40,3;49,1;20,3;15,4
NL:Q:43510014;Centraal Station;Almelo;414,7;410,6;110,3;116,6;56,1;46,2
NL:Q:43510017;Centraal Station;Almelo;344,3;194,7;74,5;49,2;48,6;32,5
NL:Q:43510018;Centraal Station;Almelo;423,6;353,4;86,6;54,3;43,2;45,7
NL:Q:43510031;Centrumplein;Almelo;22,3;35,7;19,0;34,8;2,3;10,8
NL:Q:43510032;Centrumplein;Almelo;4,8;21,4;3,0;16,0;0,0;0,0
NL:Q:43510033;Centrumplein;Almelo;5,9;3,2;1,9;2,4;0,0;0,0
NL:Q:43510034;Centrumplein;Almelo;30,9;17,6;27,7;7,5;9,3;3,4
NL:Q:43510035;Centrumplein;Almelo;18,1;11,6;11,1;6,2;2,5;2,5
NL:Q:43510040;Centrumplein;Almelo;0,9;0,2;0,0;0,0;0,0;0,0
NL:Q:43510051;Boddenstraat;Almelo;24,2;5,8;18,6;2,2;5,3;0,7
NL:Q:43510052;Boddenstraat;Almelo;1,3;24,1;0,2;16,8;0,1;4,9
NL:Q:43510071;Brugstraat;Almelo;4,5;3,1;1,0;0,5;0,9;0,5
NL:Q:43510081;Tijhofslaan;Almelo;2,6;5,9;0,3;1,6;0,2;0,7
NL:Q:43510091;Vriezebrug;Almelo;7,0;3,8;2,9;1,6;1,5;0,9
NL:Q:43510100;Vredeveld;Almelo;22,5;10,6;7,2;2,7;0,0;0,0
NL:Q:43510110;De Klokkenbelt;Almelo;1,5;5,6;0,5;2,5;0,4;3,9
NL:Q:43510121;De Klokkenbelt;Almelo;7,7;5,8;2,7;2,7;2,5;1,4
NL:Q:43510123;De Klokkenbelt;Almelo;5,1;1,4;1,4;0,7;0,0;0,0
NL:Q:43510130;Brandersweg;Almelo;0,7;7,1;0,3;3,1;0,3;2,8
NL:Q:43510140;Brandersweg;Almelo;5,2;0,7;1,5;0,2;0,0;0,0
NL:Q:43510150;St. Josephstraat;Almelo;7,1;16,8;4,6;10,4;2,5;5,5
NL:Q:43510160;St. Josephstraat;Almelo;14,3;4,7;7,4;2,7;0,0;0,0
NL:Q:43510190;Baniersweg;Almelo;1,6;7,1;1,0;3,8;0,8;3,4
NL:Q:43510200;Baniersweg;Almelo;8,7;2,2;3,0;0,6;0,0;0,0
NL:Q:43510210;Bevrijdingslaan;Almelo;4,8;10,5;3,3;5,5;3,1;4,2
