STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
NL:S:25170250;1.9;2.4;1.7;1.7;2.3;0.8;Netl;Kraggenburg;187872.0;521826.5
NL:S:25180010;51.0;24.0;0.0;0.0;0.0;0.0;Busstation;Blokzijl;193503.5;526888.5
NL:S:25180030;1.9;2.1;0.0;0.0;0.0;0.0;Uiterdijkenweg;Marknesse;192234.0;526354.5
NL:S:25180050;0.6000000000000001;0.7;0.0;0.0;0.0;0.0;Steenwijkerdwarsweg;Marknesse;189644.5;525643.5
NL:S:25230030;90.69999999999999;87.1;28.5;30.0;20.0;13.3;Ens;Ens;184530.5;516446.0
NL:S:25240010;43.1;45.6;5.0;7.3;7.699999999999999;5.1;Domineesweg;Nagele;174468.0;517712.0
NL:S:25240150;0.1;0.1;0.0;0.0;0.0;0.0;Professor Brandsmaw.;Nagele;176103.5;517519.0
NL:S:25240800;21.8;19.6;0.0;0.0;0.0;0.0;Nagele;Nagele;177664.0;517452.5
NL:S:25250010;34.8;24.2;13.3;9.4;0.0;0.0;Singel;Urk;169619.0;519305.0
NL:S:25250100;10.8;11.2;1.7999999999999998;2.0;0.0;0.0;Urkerweg 60;Urk;172110.0;519189.5
NL:S:25250210;54.2;72.19999999999999;9.6;10.4;0.0;0.0;Ransuil;Urk;171388.5;519230.0
NL:S:25250230;86.6;84.7;17.2;13.7;0.0;0.0;Winkelcentrum;Urk;171073.0;519597.5
NL:S:25250270;35.0;51.8;2.3;5.1000000000000005;0.0;0.0;Vlaak;Urk;170756.0;519781.0
NL:S:25250300;44.5;31.200000000000003;9.700000000000001;4.2;0.0;0.0;Rotholm;Urk;170198.0;519369.0
NL:S:25250850;38.9;44.199999999999996;4.5;6.3;0.0;0.0;Lange Dam;Urk;170285.0;519989.0
NL:S:25250950;18.0;25.2;2.2;3.3;0.0;0.0;De Noord;Urk;169652.0;520002.0
NL:S:25251000;52.9;54.8;6.5;9.4;0.0;0.0;Gemeentehuis;Urk;169484.0;519556.0
NL:S:25251510;1.4;1.1;0.0;0.0;0.0;0.0;Marsdiep;Urk;170642.0;518659.0
NL:S:25251530;1.3;1.7;0.0;0.0;0.0;0.0;Griend;Urk;171495.0;518785.5
NL:S:25251570;0.9;1.1;0.0;0.0;0.0;0.0;Keteldiep;Urk;171034.0;518754.0
NL:S:25270010;149.10000000000002;80.5;38.7;17.700000000000003;24.8;10.7;Clarenberglaan;Vollenhove;193557.5;521794.5
NL:S:25270030;24.6;24.5;7.8;6.800000000000001;2.9000000000000004;3.5;Kraggenburg;Kraggenburg;189571.0;519785.0
NL:S:25270110;0.4;0.6000000000000001;0.2;0.6000000000000001;0.1;0.2;Vollenhoverweg/NOP;Marknesse;192660.5;522159.0
NL:S:25270130;0.4;0.5;0.0;0.2;0.2;0.2;Repelweg;Marknesse;192377.0;521679.0
NL:S:25270150;3.7;4.1;1.1;1.3;0.5;0.6000000000000001;Voorsterweg;Marknesse;191663.5;520904.0
NL:S:25270170;0.2;0.30000000000000004;0.4;0.2;0.2;0.4;Voorstersluis;Marknesse;191694.0;520381.5
NL:S:25270190;1.5;1.7999999999999998;0.3;0.5;0.1;0.1;Paardenweg;Kraggenburg;191085.0;519819.0
NL:S:25280010;4.8999999999999995;4.8;0.0;0.0;0.0;0.0;Boomkwekerij;Scheerwolde;197917.0;529371.0
NL:S:25280050;0.9;1.0;0.0;0.0;0.0;0.0;Beenderribben;Wetering;196576.5;528793.0
NL:S:25280070;1.0;1.0;0.0;0.0;0.0;0.0;Wetering;Wetering;195963.0;528725.0
NL:S:25280090;0.1;0.1;0.0;0.0;0.0;0.0;Veldhuisweg;Baarlo;194293.0;527925.0
NL:S:25330300;8.6;4.7;3.4;3.0999999999999996;3.0;1.0;Zwartemeerweg;Ens;185383.0;515058.5
NL:S:25350010;2.5;2.3;0.0;0.0;0.0;0.0;Markeweg;Blesdijke;196229.5;537647.0
NL:S:25350030;0.7;0.7;0.0;0.0;0.0;0.0;Dalhoeve;Blesdijke;195430.0;537344.5
NL:S:25370010;2.7;3.4;1.3;1.3;0.9;1.3;Heetveld;Heetveld;197194.5;519587.5
NL:S:25370070;5.1;4.699999999999999;1.2000000000000002;0.7;0.4;0.7;Prot Chr Basisschool;Heetveld;197211.0;519861.5
NL:S:25380010;3.0;2.5;0.0;0.0;0.0;0.0;Jan van Nassauweg;Scheerwolde;199916.5;531136.0
NL:S:25380030;0.0;0.0;0.0;0.0;0.0;0.0;Smalleweg;Scheerwolde;199104.0;530075.0
NL:S:25430010;3.3;3.6999999999999997;0.3;0.7;0.3;0.4;Noorderrandweg;Kampereiland;187035.0;512946.0
NL:S:25430030;6.800000000000001;5.6;3.6999999999999997;2.6999999999999997;1.5;2.2;Rechterveldweg;Kampereiland;186362.5;513334.5
NL:S:25430050;0.6000000000000001;0.7;0.7;0.6000000000000001;0.30000000000000004;0.2;Natuurbad Seveningen;Kampereiland;190551.0;509266.0
NL:S:25430100;0.0;0.0;0.0;0.0;0.0;0.0;Nesweg;Kampereiland;189870.5;509992.5
NL:S:25430200;2.5;2.4;0.2;0.30000000000000004;0.2;0.5;Kampereiland Kerk;Kampereiland;189363.5;510574.5
NL:S:25430300;3.0;3.0;0.3;0.3;0.0;0.0;Witte Brug;Kampereiland;188017.5;511163.5
NL:S:25440050;1.0;1.3;0.0;0.0;0.0;0.0;Visvijverweg;Swifterbant;171752.0;511995.5
NL:S:25450810;6.0;5.199999999999999;0.0;0.0;0.0;0.0;Kooystraat;Ossenzijl;190740.0;535778.5
NL:S:25470010;2.0;2.5999999999999996;1.7000000000000002;1.8;0.7999999999999999;1.8;De Velde;De Velde;202493.5;515228.5
NL:S:25470030;150.7;150.9;67.60000000000001;64.60000000000001;33.4;33.8;Busstation;Zwartsluis;201148.0;517126.0
NL:S:25470050;2.6;2.4;0.4;0.5;0.3;0.2;Bejaardencentrum;Zwartsluis;201714.0;517584.5
NL:S:25470070;4.699999999999999;5.3;0.5;1.1;0.4;0.7;De Krieger;De Krieger;197100.7;518840.0
NL:S:25480010;3.8;3.6;0.0;0.0;0.0;0.0;Chr. Basisschool;Kamperzeedijk;196734.5;512396.0
NL:S:25580010;14.8;19.0;0.6;2.4;0.0;0.0;Nieuweweg;Genemuiden;200014.5;514991.0
NL:S:25580030;27.5;30.1;1.6;2.1;0.0;0.0;'t TAG;Genemuiden;198944.0;514607.0
NL:S:25630010;0.0;0.1;0.0;0.0;0.0;0.0;Koekoeksgemaal;Grafhorst;193354.0;511379.0
NL:S:25630030;0.6;1.0;0.0;0.0;0.0;0.0;Vahl;IJsselmuiden;192032.5;510138.0
NL:S:25630050;0.3;0.4;0.0;0.0;0.0;0.0;Fuite;IJsselmuiden;191981.5;509672.5
NL:S:25630070;0.6;0.8;0.0;0.0;0.0;0.0;Plasweg;IJsselmuiden;192099.0;509466.5
NL:S:25630090;1.2;1.1;0.0;0.0;0.0;0.0;Groenendael;IJsselmuiden;192264.0;509062.5
NL:S:25630110;1.4;1.6;0.0;0.0;0.0;0.0;R.K. Kerk;IJsselmuiden;192030.5;508608.0
NL:S:25670010;4.0;4.2;0.0;0.0;0.0;0.0;H. van Viandenplein;Hasselt;203428.5;511556.0
NL:S:25670030;225.5;224.0;72.7;81.1;29.7;29.599999999999998;Centrum;Hasselt;202628.5;511988.5
NL:S:25680010;0.1;0.2;0.1;0.1;0.0;0.0;Sluis;Beukers;203224.0;519759.0
NL:S:25680030;4.3;4.6;3.5;5.1;1.7;1.7;Blauwe Hand;Blauwe Hand;201685.0;523242.5
NL:S:25770020;11.7;8.2;5.5;4.1;3.0;3.4;Mannagras;Zwolle;200032.0;505769.0
NL:S:25770030;18.1;16.9;11.9;10.1;6.2;6.4;Klokkengieterlaan;Zwolle;200795.0;505347.0
NL:S:25770050;12.9;12.6;7.7;7.7;5.2;5.6;Karveelschipperstraat;Zwolle;200979.5;505805.0
NL:S:25770060;25.9;23.2;15.1;12.6;8.8;9.2;Veldbeemdgras;Zwolle;200360.5;505516.0
NL:S:25770070;24.0;19.3;11.7;10.0;6.5;6.9;Goudsmidstraat;Zwolle;201123.0;505357.0
NL:S:25770110;28.1;26.5;15.2;16.4;10.0;9.9;Fioringras;Zwolle;200366.0;505919.0
NL:S:25770230;22.2;25.0;10.2;11.2;5.2;6.1;Bandijklaan;Zwolle;200938.5;504323.0
NL:S:25780010;22.1;22.3;49.2;54.9;33.6;32.5;Dominee Hylkemaweg;Giethoorn;201649.0;526278.0
NL:S:25780030;4.0;4.6;2.2;3.0;1.8;1.9;Kerkweg;Giethoorn;201635.0;528452.0
NL:S:25780050;1.1;1.2;1.3;2.2;1.6;1.2;Hotel Harmonie;Giethoorn;201856.5;529555.0
NL:S:25830090;0.1;0.1;0.0;0.0;0.0;0.0;Gemeentehuis;Kampen;190791.5;507283.0
NL:S:25830110;6.1;7.6;0.6;1.5;0.0;0.0;Oranjesingel;Kampen;190456.5;508411.5
NL:S:25830170;63.8;59.4;7.2;7.0;0.0;0.0;Station Zuid;Kampen;190792.0;505157.5
NL:S:25830270;7.5;5.4;1.3;1.4;0.0;0.0;Leeghwaterstraat;Kampen;190371.0;506615.0
NL:S:25830280;5.1;4.9;1.4;1.6;0.0;0.0;Beekmanstraat;Kampen;190338.5;506902.5
NL:S:25830290;4.2;3.9;0.5;0.6;0.0;0.0;Amandelboom;Kampen;190227.5;506988.5
NL:S:25830300;3.5;3.2;1.1;0.9;0.0;0.0;Andoorn;Kampen;189747.5;506841.5
NL:S:25830310;8.3;7.3;1.1;0.8;0.0;0.0;Sterrekroos;Kampen;189115.5;507280.0
NL:S:25830320;4.6;4.5;0.7;0.8;0.0;0.0;Hilbert v Dijkstraat;Kampen;189492.5;507780.0
NL:S:25830330;7.7;6.9;0.7;0.9;0.0;0.0;Doctor Kolfflaan;Kampen;189357.0;508007.5
NL:S:25830340;8.4;6.2;1.6;2.3;0.0;0.0;Colijnlaan;Kampen;189805.0;508268.5
NL:S:25830360;3.5;5.7;0.8;1.6;0.0;0.0;Hanzelaan;Kampen;189915.3;508193.3
NL:S:25830480;1.3;1.6;0.5;0.5;0.0;0.0;Bovenbroeksweg;Kampen;190706.0;506407.5
NL:S:25830500;21.6;11.6;0.7;0.7;0.0;0.0;Loriestraat;Kampen;190923.5;506461.0
NL:S:25830550;0.0;0.0;0.0;0.0;0.0;0.0;Kwekerije;Kampen;191886.0;505631.0
NL:S:25830560;0.0;0.0;0.0;0.0;0.0;0.0;Europa Allee;Kampen;191239.0;506103.0
NL:S:25830580;0.4;0.5;0.0;0.0;0.0;0.0;Lovinkstraat;Kampen;190539.0;506971.0
NL:S:25830590;0.0;0.0;0.0;0.0;0.0;0.0;Lange Akker;Kampen;191850.0;505302.0
NL:S:25839175;3.3;6.1;0.0;0.0;0.0;0.0;GSG Pieter Zandt;Kampen;191379.0;506200.5
NL:S:40000010;2529.3;2545.5;1365.9;1267.8;1054.7;929.4;Centraal Station;Arnhem;190351.2;444057.8
NL:S:40000090;673.9;616.9;343.7;304.6;212.0;202.2;Station Velperpoort;Arnhem;191588.0;444174.0
NL:S:40000110;367.1;384.4;146.29999999999998;155.4;91.6;106.3;Hoflaan;Arnhem;192111.0;444487.5
NL:S:40000130;239.2;207.5;95.2;90.7;62.1;65.0;Raapopseweg;Arnhem;192455.7;444628.3
NL:S:40000150;43.1;52.2;34.800000000000004;43.099999999999994;24.3;28.0;Huyghenslaan;Arnhem;192887.5;444756.5
NL:S:40000170;32.2;41.9;27.0;32.4;16.1;19.9;Esperantolaan;Arnhem;193238.0;444922.0
NL:S:40000190;84.5;103.6;30.0;28.9;20.3;17.8;Vondellaan;Arnhem;193399.0;445007.0
NL:S:40000220;17.8;21.3;12.9;14.3;8.4;9.5;Bronbeek;Arnhem;193729.0;445189.5
NL:S:40000310;21.2;14.8;8.9;6.8;5.3;3.6;Dedelstraat;Arnhem;193850.0;443340.0
NL:S:40000320;11.8;8.2;6.4;4.2;4.1;2.6;van Speykstraat;Arnhem;193642.5;443552.5
NL:S:40000340;9.3;13.3;0.0;0.0;0.0;0.0;Delta;Arnhem;194868.5;443239.5
NL:S:40000360;24.0;22.2;7.7;6.2;3.5;3.9;IJsseloord 1;Arnhem;194179.5;443383.0
NL:S:40000380;12.9;14.6;0.0;0.0;0.0;0.0;Meander;Arnhem;195259.5;443505.0
NL:S:40000510;48.1;34.6;23.3;20.0;20.8;12.8;Museum Arnhem;Arnhem;189794.0;444179.0
NL:S:40000530;63.0;67.3;36.3;32.9;26.0;23.5;Zwarteweg;Arnhem;189309.0;444143.5
NL:S:40000550;117.3;111.2;68.3;69.0;40.3;43.2;Oranjestraat;Arnhem;188903.0;444014.5
NL:S:40000570;16.8;25.0;7.7;10.8;3.1;5.5;Klingelbeekseweg;Arnhem;188677.5;443997.5
NL:S:40000600;68.1;75.6;27.6;29.8;20.9;23.9;Arnhems Buiten;Arnhem;188161.0;444011.5
NL:S:40000650;26.2;31.0;10.0;9.9;7.0;6.0;tunnel IJsseloord;Arnhem;193858.5;442950.0
NL:S:40000670;35.8;47.6;15.6;19.1;10.1;12.2;Blankenweg;Arnhem;193710.0;443111.5
NL:S:40000690;35.4;58.5;14.6;21.3;7.9;12.2;Dr. C. Lelyweg Noord;Arnhem;193008.5;443510.0
NL:S:40000950;8.8;10.1;0.0;0.0;0.0;0.0;IJsseloord 2;Arnhem;195785.0;443544.0
NL:S:40000990;0.2;6.4;0.0;0.0;0.0;0.0;Middachtensingel;Arnhem;194417.5;443545.5
NL:S:40001050;2.9;4.3;2.1;2.8;1.5;2.2;Sonsbeekweg;Arnhem;190504.0;444327.0
NL:S:40001070;4.2;6.8;2.7;3.7;2.0;2.8;Burgemeestersplein;Arnhem;190108.0;444525.0
NL:S:40001090;21.9;22.8;15.6;20.8;11.7;12.4;Burg. Weertsstraat;Arnhem;189876.5;444676.5
NL:S:40001110;9.8;14.3;5.8;10.5;3.7;6.8;Izaak Evertslaan;Arnhem;189610.5;444871.5
NL:S:40001140;10.7;14.0;2.0;4.1;1.6;2.1;van Ruisdaelstraat;Arnhem;189365.5;445101.5
NL:S:40001230;4.4;9.8;1.8;4.3;0.8;1.9;Landgoed Rosorum;Arnhem;189453.5;444750.5
NL:S:40001250;15.5;20.5;6.9;7.2;3.8;5.4;Schelmseweg;Arnhem;188536.5;445223.0
NL:S:40001260;11.0;16.7;3.9;5.2;1.8;3.1;Amsterdamseweg/Het Dorp;Arnhem;188915.5;444989.5
NL:S:40001600;5.7;0.4;0.0;0.0;0.0;0.0;Het Venster;Arnhem;192055.0;445162.0
NL:S:40001620;8.4;4.2;0.0;0.0;0.0;0.0;Beekdal Lyceum;Arnhem;193275.0;445578.0
NL:S:40001670;98.1;114.4;32.5;40.0;20.1;23.9;De Drie Gasthuizen;Arnhem;192470.0;445201.0
NL:S:40001690;34.6;35.6;27.3;27.7;19.9;19.8;Bernhardlaan;Arnhem;192675.5;445495.0
NL:S:40001710;132.9;118.9;63.6;55.4;41.7;37.7;Dr. Schaepmanlaan;Arnhem;192955.0;445706.5
NL:S:40001730;48.6;49.9;36.8;34.7;22.1;20.1;Middenweg;Arnhem;193191.0;445910.0
NL:S:40001750;105.0;90.9;70.8;65.9;41.4;36.6;Marktplein (Geitenkamp);Arnhem;193037.5;446029.5
NL:S:40001770;87.8;100.2;59.3;73.4;35.5;47.8;Zaslaan;Arnhem;192822.8;446237.0
NL:S:40001790;85.2;91.9;60.4;60.9;37.9;40.5;Schuttersbergplein;Arnhem;192834.0;446526.0
NL:S:40001810;34.8;41.6;17.8;25.9;11.1;14.8;Roerdomplaan;Arnhem;192631.0;446273.0
NL:S:40002050;9.3;13.0;6.9;9.1;4.2;4.6;Bothaplein;Arnhem;190653.0;444285.0
NL:S:40002070;26.4;51.1;13.1;24.1;9.8;20.9;Jacob Cremerstraat;Arnhem;190902.0;444592.0
NL:S:40002090;58.0;62.0;37.1;43.6;24.7;34.4;Graaf Ottoplein;Arnhem;191070.0;444739.0
NL:S:40002110;86.6;81.3;52.5;51.7;34.9;40.1;Graaf Lodewijkstraat;Arnhem;191387.5;444856.5
NL:S:40002130;16.9;33.5;9.7;17.1;5.9;13.2;Sint Antonielaan;Arnhem;191502.5;445041.0
NL:S:40002150;9.4;8.7;6.4;5.3;3.7;3.6;Heselbergherweg;Arnhem;191406.0;445373.5
NL:S:40002170;329.7;312.1;61.4;54.5;40.1;34.3;Ziekenhuis Rijnstate;Arnhem;190926.0;445826.5
NL:S:40002550;177.4;242.9;78.4;104.9;46.5;62.7;Airborneplein;Arnhem;191204.0;443342.5
NL:S:40002570;99.5;49.2;72.6;21.5;48.5;15.5;Stadstheater Arnhem;Arnhem;191206.0;443663.0
NL:S:40002590;508.9;517.8;362.1;350.9;234.3;241.3;De Monchyplein;Arnhem;190774.5;442303.0
NL:S:40002610;120.5;110.7;73.7;68.7;33.4;33.2;Groene Weide;Arnhem;190990.5;442185.0
NL:S:40002630;122.9;127.1;57.6;63.5;35.9;41.2;Visserslaan;Arnhem;191269.0;441993.5
NL:S:40002660;111.3;126.3;68.1;82.9;41.9;48.2;Biezenlaan;Arnhem;191536.5;441765.0
NL:S:40002680;194.4;154.9;120.7;98.2;67.8;59.9;Stadswaardenlaan;Arnhem;191726.5;441603.0
NL:S:40002770;36.6;39.0;11.7;14.6;6.3;7.3;Immerloo;Arnhem;191942.5;441264.0
NL:S:40002800;28.4;48.2;17.5;34.1;17.7;29.4;Oude Huissenseweg;Arnhem;191989.0;440949.0
NL:S:40002901;12.0;4.6;1.6;2.4;0.0;0.0;Monnikensteeg;Arnhem;192246.0;446091.0
NL:S:40003030;37.3;62.3;25.0;33.7;15.1;15.4;Rozet;Arnhem;190631.5;443662.0
NL:S:40003130;27.9;25.5;12.1;16.4;4.9;5.3;Speenkruidstraat;Arnhem;190171.5;442197.0
NL:S:40003170;102.7;95.7;42.1;41.9;35.6;35.8;Rijnhal;Arnhem;190253.5;441643.5
NL:S:40003200;1012.4;979.3;569.2;529.1;292.2;265.8;Winkelcentrum Kronenburg;Arnhem;190152.0;441203.0
NL:S:40003570;64.4;97.69999999999999;16.6;28.7;9.8;15.5;Sonsbeek;Arnhem;190790.0;444776.0
NL:S:40003650;6.4;4.4;1.5;1.7;0.0;0.0;Wielewaalstraat/Hoogte80;Arnhem;192376.5;446049.0
NL:S:40003670;7.1;8.1;3.1;3.3;0.0;0.0;Dominee Bechtlaan;Arnhem;192601.5;446122.5
NL:S:40003730;9.6;8.5;3.7;3.7;0.0;0.0;Sparrenweg;Arnhem;193240.5;446531.5
NL:S:40003750;9.2;6.8;4.3;2.4;0.0;0.0;Heideweg;Arnhem;193385.5;446204.0
NL:S:40003780;1.6;1.0;0.5;0.4;0.0;0.0;Arnhemse Allee;Arnhem;193533.5;446241.0
NL:S:40003810;5.3;5.6;1.8;1.8;0.0;0.0;Dennenweg;Arnhem;193084.0;446658.0
NL:S:40004001;4676.8;4324.1;2342.3;2207.0;1921.6999999999998;1521.0;Centraal Station;Arnhem;190263.2;444080.1
NL:S:40004015;1794.8;1660.7;1173.6;1051.5;674.5;588.1;Willemsplein;Arnhem;190659.3;444029.5
NL:S:40004021;2081.1;1928.6;1510.6000000000001;1417.6;902.3;839.1;Velperplein;Arnhem;191049.2;444021.5
NL:S:40004030;448.8;588.4;423.2;589.9;236.6;317.5;Rijnstraat;Arnhem;190436.0;443847.5
NL:S:40004050;11.6;39.2;4.9;23.9;4.5;16.4;de Praets;Arnhem;190140.5;443380.0
NL:S:40004070;11.5;14.4;9.8;10.7;4.1;5.0;Zonnedauwweg;Arnhem;190150.0;442684.5
NL:S:40004090;36.7;30.6;23.2;19.4;9.7;9.4;Wilgenlaan;Arnhem;190389.5;442488.5
NL:S:40004170;67.4;99.1;34.3;53.6;20.3;30.8;De Grote Koppel;Arnhem;190613.5;441681.0
NL:S:40004175;0.0;0.0;0.1;0.1;0.0;0.0;Kronenburg;Arnhem;190204.0;441227.5
NL:S:40004230;3.8;7.8;3.2;4.8;1.3;2.5;van Berkumstraat;Arnhem;190489.5;441907.5
NL:S:40004590;166.7;155.5;99.9;96.9;66.3;65.5;Rietgrachtstraat;Arnhem;191391.5;443454.0
NL:S:40004610;271.3;241.6;117.3;106.5;78.2;83.5;Gr. van Prinstererstraat;Arnhem;191921.5;443523.0
NL:S:40004630;56.3;152.8;28.8;92.7;17.2;68.9;Hugo de Grootstraat;Arnhem;192333.0;443590.0
NL:S:40004640;160.2;56.8;101.7;33.1;65.3;19.7;Hugo de Grootstraat;Arnhem;192310.0;443609.0
NL:S:40004650;47.1;56.0;31.4;37.6;24.0;27.4;Maaslaan;Arnhem;192810.5;443870.0
NL:S:40004680;110.5;125.1;69.6;82.1;44.4;57.1;Waalstraat;Arnhem;193232.0;443959.5
NL:S:40004690;13.3;12.7;3.9;6.3;1.1;4.9;MFC Presikhaven;Arnhem;193528.5;443741.0
NL:S:40004700;224.6;279.09999999999997;148.60000000000002;197.4;95.3;133.7;Lange Wal;Arnhem;193508.0;443842.0
NL:S:40004730;646.1999999999999;568.0;409.2;316.3;256.0;222.3;Keulse Slag;Arnhem;193971.5;444043.5
NL:S:40004750;9.5;16.4;2.2;6.8;1.0;3.0;Zuilesteinlaan/HTS;Arnhem;193831.5;444534.5
NL:S:40004780;78.2;51.2;17.5;10.5;7.4;5.4;Elsweide/HAN;Arnhem;193731.3;444681.0
NL:S:40004810;80.5;80.2;0.0;0.0;0.0;0.0;IJssellaan/HAN;Arnhem;193781.5;444210.5
NL:S:40005330;106.4;112.7;17.7;11.7;15.7;11.9;Station Presikhaaf;Arnhem;193083.0;444535.5
NL:S:40005350;13.6;18.9;3.0;4.5;3.4;4.9;Dongestraat;Arnhem;193262.0;444175.0
NL:S:40005370;52.4;28.3;16.8;13.1;10.8;11.6;Kinderkamp;Arnhem;194227.5;444172.0
NL:S:40005390;36.5;34.6;30.3;30.7;18.5;23.4;Malsenlaan;Arnhem;194421.5;444184.5
NL:S:40005430;29.2;30.3;22.0;25.5;14.3;16.8;Grote Durk;Arnhem;194606.5;443695.5
NL:S:40005500;44.6;43.5;9.6;9.8;7.1;8.2;Stadskantoor;Arnhem;191248.5;443283.5
NL:S:40006570;22.4;24.8;10.2;11.3;4.4;4.5;Badhuisstraat;Arnhem;191479.0;443042.0
NL:S:40006650;13.8;17.1;2.9000000000000004;4.1;1.5;2.3;Van Oldenbarneveldtstraat;Arnhem;191823.0;442697.5
NL:S:40006670;18.5;26.0;4.4;9.5;1.6;2.8;Haven;Arnhem;192400.0;442723.5
NL:S:40006710;98.5;104.3;3.0;4.9;1.7000000000000002;3.0;Kleefse Waard;Arnhem;192981.5;442685.0
NL:S:40006731;39.8;32.8;3.7;5.0;0.8;1.2;Bruningweg;Arnhem;192989.0;443090.5
NL:S:40006750;27.400000000000002;19.9;5.1;5.6;3.0;3.5999999999999996;P. Calandweg;Arnhem;193113.7;443404.7
NL:S:40006770;18.1;24.9;6.9;9.8;4.1;6.1;Slaakweg;Arnhem;193303.0;443641.5
NL:S:40007090;133.7;128.6;72.8;73.7;54.0;56.3;Fonteinkruidstraat;Arnhem;189730.5;442655.0
NL:S:40007530;129.4;121.9;76.6;72.9;38.9;41.2;St. Laurentiuslaan;Arnhem;190865.5;442104.0
NL:S:40007570;14.0;26.4;12.3;18.1;7.2;11.9;Fokke Noordhoffstraat;Arnhem;192740.5;446398.0
NL:S:40008550;70.6;115.30000000000001;22.7;34.1;15.8;23.4;Centraal Station (Sonsbeek);Arnhem;190176.0;444281.0
NL:S:40008570;24.299999999999997;48.7;13.100000000000001;21.8;7.1;12.100000000000001;Burg. Weertsstraat;Arnhem;189782.5;444577.0
NL:S:40008590;4.3;7.1;1.2;1.4;1.2;1.1;Brouwerijweg;Arnhem;189590.5;444553.5
NL:S:40008610;0.4;61.0;0.0;1.8;0.0;1.1;van Wageningenstraat;Arnhem;189350.0;444594.0
NL:S:40008620;5.9;0.7;0.9;0.2;0.3;0.0;van Wageningenstraat;Arnhem;189513.0;444412.0
NL:S:40008630;35.9;2.9;1.4;1.0;1.1;1.2;Tormentilstraat;Arnhem;189188.5;444493.0
NL:S:40008650;5.2;7.5;2.3;2.0;1.9;2.1;Gentiaanstraat;Arnhem;188933.0;444453.5
NL:S:40008670;9.6;12.6;2.5;3.4;0.8;0.9;Callunastraat;Arnhem;188657.0;444499.0
NL:S:40008690;25.9;25.5;4.0;6.2;1.9;4.1;Het Dorp;Arnhem;188719.0;444930.5
NL:S:40008710;75.6;74.6;69.2;79.5;50.8;52.1;Gelredome;Arnhem;189791.0;441916.7
NL:S:40008750;14.7;29.5;18.9;34.6;10.1;21.2;Transferium;Arnhem;189668.5;442047.0
NL:S:40008840;55.300000000000004;55.5;12.899999999999999;13.7;7.800000000000001;11.0;Brekelenkampstraat;Arnhem;194273.5;444470.5
NL:S:40009012;57.900000000000006;90.1;28.5;49.2;12.2;19.9;Eusebiuskerk;Arnhem;191012.0;443496.5
NL:S:40009019;16.2;21.3;12.600000000000001;10.7;4.800000000000001;4.0;Dr. C. Lelyweg Zuid;Arnhem;192683.0;442703.5
NL:S:40009067;39.5;50.8;7.9;12.0;6.1;7.2;De Braamberg;Arnhem;191077.0;445496.5
NL:S:40009069;53.5;81.2;13.3;18.4;10.9;13.2;Moscowa;Arnhem;191609.5;446037.0
NL:S:40009550;61.6;57.8;50.3;50.0;28.9;31.9;Kamphuizenlaan;Arnhem;194697.5;443888.0
NL:S:40009570;163.9;155.4;42.2;42.4;28.1;31.6;Geitenkamp;Arnhem;192378.0;446165.0
NL:S:40009580;54.0;56.4;1.3;2.1;0.0;0.0;CIOS;Arnhem;192155.5;446309.5
NL:S:40009590;128.4;106.7;90.5;75.5;41.7;33.4;Het Duifje;Arnhem;191908.0;440734.0
NL:S:40009600;79.1;55.0;44.3;34.3;28.2;21.7;Presikhaaf/Cannenburgln;Arnhem;194460.0;443591.0
NL:S:40010010;67.5;66.5;39.7;36.7;27.0;32.6;Viaduct Kroonse Wal;Arnhem;187822.5;440216.5
NL:S:40013170;13.2;13.0;1.9;2.1;1.2;1.3;Gelderse Poort;Arnhem;188315.5;440730.0
NL:S:40013210;11.6;12.8;7.2;11.0;2.7;3.9;Croydonplein;Arnhem;189890.5;441173.5
NL:S:40013230;14.6;14.9;14.0;11.2;5.5;5.4;Eldens Viaduct;Arnhem;189658.0;441135.5
NL:S:40013250;11.1;12.8;8.3;10.2;4.1;4.1;De Brink;Elden;189052.0;441171.0
NL:S:40013270;8.0;8.7;4.4;5.7;2.6;3.2;Mr. Merkxstraat;Elden;188894.5;441041.5
NL:S:40013290;28.7;29.7;17.8;18.7;8.6;11.2;Mr.D.U.Stikkerstraat;Elden;188458.5;440991.0
NL:S:40013310;65.5;61.7;23.4;22.4;14.9;16.6;Randweg;Arnhem;188477.7;440464.3
NL:S:40013330;2.7;10.0;1.1;4.4;0.6;7.4;Batavierenweg;Arnhem;188028.5;440719.0
NL:S:40013350;7.4;5.6;1.8;1.1;0.0;0.0;Rotterdamsingel;Arnhem;187764.5;440814.5
NL:S:40013390;61.8;64.8;43.9;45.7;24.3;28.9;Kroonse Wal;Arnhem;187407.5;440485.5
NL:S:40013410;77.5;68.2;49.0;47.8;31.5;27.8;Woudrichemstraat;Arnhem;187330.0;440122.5
NL:S:40013450;30.7;29.4;21.2;22.2;12.5;12.9;Brabantweg;Arnhem;187688.3;439710.3
NL:S:40013480;0.8;1.3;0.3;0.8;0.2;0.4;Park Lingezegen;Elst;187338.5;438616.5
NL:S:40013550;43.3;50.7;31.0;37.8;21.7;24.3;Hollandweg;Arnhem;187375.0;440845.6
